item,itemLabel,image,article,opphavslandLabel,imageAuthor,imageLicense,imageLicenseUrl
"http://www.wikidata.org/entity/Q39207","Silkemynde","http://commons.wikimedia.org/wiki/Special:FilePath/Fallon%20the%20Silken%20Windhound.jpg","https://no.wikipedia.org/wiki/Silkemynde","USA","Talismanhound","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q1719885","Silken Windsprite","http://commons.wikimedia.org/wiki/Special:FilePath/Whippet%20d%C5%82ugow%C5%82osy%20suka%20MB%20001.jpg","https://no.wikipedia.org/wiki/Windsprite","USA","Marcin Błaszkowski","Public domain",""
"http://www.wikidata.org/entity/Q37524","Silky terrier","http://commons.wikimedia.org/wiki/Special:FilePath/02%20Australian%20Silky%20Terrier%2C%20Zack%2C%20spring%202012.jpg","https://no.wikipedia.org/wiki/Silky_terrier","","island silks","CC BY 2.0","https://creativecommons.org/licenses/by/2.0"
"http://www.wikidata.org/entity/Q37929","Skotsk hjortehund","http://commons.wikimedia.org/wiki/Special:FilePath/Deerhound%20305.jpg","https://no.wikipedia.org/wiki/Skotsk_hjortehund","Skottland","Pleple2000","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q39035","Skotsk terrier","http://commons.wikimedia.org/wiki/Special:FilePath/Scotish%20terrier%20burleska%202005.jpg","https://no.wikipedia.org/wiki/Skotsk_terrier","Skottland","Mider","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q39052","Skye terrier","http://commons.wikimedia.org/wiki/Special:FilePath/Skye%20terrier%20800.jpg","https://no.wikipedia.org/wiki/Skye_terrier","Skottland","Pleple2000","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q37925","Sloughi","http://commons.wikimedia.org/wiki/Special:FilePath/Sloughi.jpg","https://no.wikipedia.org/wiki/Sloughi","Nord-Afrika","Dr. Sabine Schlenkrich","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38738","Smålandsstøver","http://commons.wikimedia.org/wiki/Special:FilePath/Smaland-St%C3%B6vare.jpg","https://no.wikipedia.org/wiki/Sm%C3%A5landsst%C3%B8ver","Sverige","User:Linathrash","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q37920","Spansk galgo","http://commons.wikimedia.org/wiki/Special:FilePath/Galgo%20espagnol%20005.jpg","https://no.wikipedia.org/wiki/Spansk_galgo","Spania","Tux-Man","CC0","https://creativecommons.org/publicdomain/zero/1.0/deed.en"
"http://www.wikidata.org/entity/Q37939","Spansk mastiff","http://commons.wikimedia.org/wiki/Special:FilePath/Mast%C3%ADn%20espa%C3%B1ol%2C%20l%C3%ADnea%20original%20de%20trabajo.%2004.jpg","https://no.wikipedia.org/wiki/Spansk_mastiff","Spania","Mondarruego2011","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0"
"http://www.wikidata.org/entity/Q39200","Spansk vannhund","http://commons.wikimedia.org/wiki/Special:FilePath/Perro%20agua.jpg","https://no.wikipedia.org/wiki/Spansk_vannhund","","Brindis320","Public domain",""
"http://www.wikidata.org/entity/Q39192","Stabyhoun","http://commons.wikimedia.org/wiki/Special:FilePath/Frisianstaby.jpg","https://no.wikipedia.org/wiki/Stabyhoun","","mjk23","CC BY 2.0","https://creativecommons.org/licenses/by/2.0"
"http://www.wikidata.org/entity/Q39285","Staffordshire bull terrier","http://commons.wikimedia.org/wiki/Special:FilePath/Staffie.jpg","https://nn.wikipedia.org/wiki/Staffordshire_bull_terrier","England","Aixeneta","Public domain",""
"http://www.wikidata.org/entity/Q39138","Sussex spaniel","http://commons.wikimedia.org/wiki/Special:FilePath/Sussex%20spaniel%20t43.jpg","https://no.wikipedia.org/wiki/Sussex_spaniel","England","Pleple2000","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q4356976","Svensk hvit elghund","http://commons.wikimedia.org/wiki/Special:FilePath/Arctic%20Dog.jpg","https://no.wikipedia.org/wiki/Svensk_hvit_elghund","Sverige","BetacommandBot","CC BY 2.5","https://creativecommons.org/licenses/by/2.5"
"http://www.wikidata.org/entity/Q39130","Svensk lapphund","http://commons.wikimedia.org/wiki/Special:FilePath/Svensk%20lapphund.JPG","https://no.wikipedia.org/wiki/Svensk_lapphund","Sverige","Bjørn Roger Larsen","Public domain",""
"http://www.wikidata.org/entity/Q38546","Sydrussisk ovtcharka","http://commons.wikimedia.org/wiki/Special:FilePath/South%20Russian%20Ovcharka.jpg","https://no.wikipedia.org/wiki/Sydrussisk_ovtcharka","Ukraina","","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q39306","Saarloos wolfhond","http://commons.wikimedia.org/wiki/Special:FilePath/Saarlooswolfhond.jpg","https://no.wikipedia.org/wiki/Saarloos_wolfhond","Nederland","","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q29212","Taiwanhund","http://commons.wikimedia.org/wiki/Special:FilePath/Formosan%20nina.jpg","https://no.wikipedia.org/wiki/Taiwanhund","Taiwan","Aechris at English Wikipedia","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38092","Tazi","http://commons.wikimedia.org/wiki/Special:FilePath/Chart%20%C5%9Brodkowoazjatycki%20Zeila.jpg","https://no.wikipedia.org/wiki/Tazi","Kasakhstan","Marcin Błaszkowski","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0"
"http://www.wikidata.org/entity/Q37464","Telomaihund","http://commons.wikimedia.org/wiki/Special:FilePath/Telomian.jpg","https://no.wikipedia.org/wiki/Telomaihund","Malaysia","The original uploader was Mariomassone at English Wikipedia .","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38679","Tervueren","http://commons.wikimedia.org/wiki/Special:FilePath/Tervuren.jpg","https://no.wikipedia.org/wiki/Tervueren","Belgia","Patty Carlson","CC BY 2.0","https://creativecommons.org/licenses/by/2.0"
"http://www.wikidata.org/entity/Q37880","Thai Bangkaew hund","http://commons.wikimedia.org/wiki/Special:FilePath/Thai%20Bangkaew%20Dog%202.jpg","https://no.wikipedia.org/wiki/Thai_bangkaew-hund","Thailand","Canarian","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0"
"http://www.wikidata.org/entity/Q39172","Thai ridgeback","http://commons.wikimedia.org/wiki/Special:FilePath/Thai-Ridgeback.jpg","https://no.wikipedia.org/wiki/Thai_ridgeback","Thailand","HiSa Hiller, Schweiz","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q39322","Tibetansk mastiff","http://commons.wikimedia.org/wiki/Special:FilePath/2013%20Westminster%20Kennel%20Club%20Dog%20Show-%20Tibetan%20Mastiff%20GCH%20Sierras%27Sasha-Yakone%20Nanuk%20%288469240739%29%20%28cropped%29.jpg","https://no.wikipedia.org/wiki/Tibetansk_mastiff","Folkerepublikken Kina","Pets Adviser from Brooklyn, USA","CC BY 2.0","https://creativecommons.org/licenses/by/2.0"
"http://www.wikidata.org/entity/Q39181","Tibetansk spaniel","http://commons.wikimedia.org/wiki/Special:FilePath/Tibetansk%20spaniel.jpg","https://no.wikipedia.org/wiki/Tibetansk_spaniel","Tibet","Wolfman1","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38796","Tibetansk terrier","http://commons.wikimedia.org/wiki/Special:FilePath/Tibetan%20Terrier%20Image%20001.jpg","https://no.wikipedia.org/wiki/Tibetansk_terrier","Tibet","Flickr user skaty222","CC BY 2.0","https://creativecommons.org/licenses/by/2.0"
"http://www.wikidata.org/entity/Q38991","Tosa","http://commons.wikimedia.org/wiki/Special:FilePath/Bukadai.jpg","https://no.wikipedia.org/wiki/Tosa","Japan","Ludivine HOUDAS","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0"
"http://www.wikidata.org/entity/Q37510","Toy Fox Terrier","http://commons.wikimedia.org/wiki/Special:FilePath/Toy%20Fox%20Terrier%202.jpg","https://no.wikipedia.org/wiki/Toy_fox_terrier","USA","Terry Best","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0"
"http://www.wikidata.org/entity/Q39244","Treeing Walker Coonhound","http://commons.wikimedia.org/wiki/Special:FilePath/Treeing-walker-coonhound-standing.jpg","https://no.wikipedia.org/wiki/Treeing_Walker_Coonhound","USA","Kingkong954","Public domain",""
"http://www.wikidata.org/entity/Q38651","Tsjekkoslovakisk ulvehund","http://commons.wikimedia.org/wiki/Special:FilePath/TWH-jolly.JPG","https://no.wikipedia.org/wiki/Tsjekkoslovakisk_ulvehund","Tsjekkoslovakia","Margo-CzW at Dutch Wikipedia","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38440","Tsjuktsjisk laika","http://commons.wikimedia.org/wiki/Special:FilePath/Die%20Gartenlaube%20%281882%29%20b%20829.jpg","https://no.wikipedia.org/wiki/Tsjuktsjisk_laika","Russland","various","Public domain",""
"http://www.wikidata.org/entity/Q37899","Tysk jaktterrier","http://commons.wikimedia.org/wiki/Special:FilePath/Terier%20niemiecki%20my%C5%9Bliwski%20721.jpg","https://no.wikipedia.org/wiki/Tysk_jaktterrier","Tyskland","Pleple2000","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38655","Tysk spitz","http://commons.wikimedia.org/wiki/Special:FilePath/Un%20chien%20Spitz%20allemand.jpg","https://no.wikipedia.org/wiki/Tysk_spitz","Tyskland","The original uploader was Teuteul at French Wikipedia . Later versions were uploaded by Tornad at fr.wikipedia .","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38467","Ungarsk kuvasz","http://commons.wikimedia.org/wiki/Special:FilePath/2-kuvasz.jpg","https://no.wikipedia.org/wiki/Ungarsk_kuvasz","Ungarn","Czimbalmos.de","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38871","Ungarsk mynde","http://commons.wikimedia.org/wiki/Special:FilePath/HungarianGreyhound.jpg","https://no.wikipedia.org/wiki/Ungarsk_mynde","Ungarn","SysopWiki","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38819","Ungarsk vizsla korthåra","http://commons.wikimedia.org/wiki/Special:FilePath/Wy%C5%BCe%C5%82%20w%C4%99gierski%20g%C5%82adkow%C5%82osy%20500.jpg","https://nn.wikipedia.org/wiki/Ungarsk_vizsla_korth%C3%A5ra","Ungarn","Pleple2000","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q39435","Vestsibirsk laika","http://commons.wikimedia.org/wiki/Special:FilePath/West%20Siberian%20Laika.jpg","https://no.wikipedia.org/wiki/Vestsibirsk_laika","Russland","","Public domain",""
"http://www.wikidata.org/entity/Q38196","Volpino italiano","http://commons.wikimedia.org/wiki/Special:FilePath/Volpino04.jpg","https://no.wikipedia.org/wiki/Volpino_italiano","Italia","","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38084","Vorstehhund korthåret","http://commons.wikimedia.org/wiki/Special:FilePath/Duitse%20staande%20korthaar%2010-10-1.jpg","https://no.wikipedia.org/wiki/Vorstehhund_korth%C3%A5ret","Tyskland","Bonnie van den Born, http://www.bonfoto.nl","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q37834","Vorstehhund langhåret","http://commons.wikimedia.org/wiki/Special:FilePath/DeutschLanghaarneu.jpg","https://no.wikipedia.org/wiki/Vorstehhund_langh%C3%A5ret","Tyskland","Ottilie Stüwe","Public domain",""
"http://www.wikidata.org/entity/Q37773","Vorstehhund stikkelhåret","http://commons.wikimedia.org/wiki/Special:FilePath/03030288%20Deutsch%20Stichelhaa.jpg","https://no.wikipedia.org/wiki/Vorstehhund_stikkelh%C3%A5ret","Tyskland","Alephalpha","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0"
"http://www.wikidata.org/entity/Q37811","Vorstehhund strihåret","http://commons.wikimedia.org/wiki/Special:FilePath/GermanWirehrPtr1%20wb.jpg","https://no.wikipedia.org/wiki/Vorstehhund_strih%C3%A5ret","Tyskland","","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q39075","Västgøtaspets","http://commons.wikimedia.org/wiki/Special:FilePath/SwedishVallhundAgility%20wb.jpg","https://no.wikipedia.org/wiki/V%C3%A4stg%C3%B8taspets","Sverige","","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q37824","Wachtelhund","http://commons.wikimedia.org/wiki/Special:FilePath/Deutscher%20Wachtel%202.jpg","https://no.wikipedia.org/wiki/Wachtelhund","Tyskland","Steffen Heinz ( Caronna )","CC BY-SA 2.5","https://creativecommons.org/licenses/by-sa/2.5"
"http://www.wikidata.org/entity/Q38965","Weimaraner","http://commons.wikimedia.org/wiki/Special:FilePath/Weimaraner%20Amigo.jpg","https://no.wikipedia.org/wiki/Weimaraner","Tyskland","Alexander Gratz","Public domain",""
"http://www.wikidata.org/entity/Q858459","Welsh corgi","http://commons.wikimedia.org/wiki/Special:FilePath/Pembroke%20and%20Cardigan%20Welsh%20Corgi.jpg","https://nn.wikipedia.org/wiki/Welsh_corgi","Wales / Storbritannia","Dog breed facts","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0"
"http://www.wikidata.org/entity/Q29072","Welsh corgi cardigan","http://commons.wikimedia.org/wiki/Special:FilePath/Cardigan%20Welsh%20Corgi%20600.jpg","https://no.wikipedia.org/wiki/Welsh_corgi_cardigan","Wales","","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q38783","Welsh corgi pembroke","http://commons.wikimedia.org/wiki/Special:FilePath/Welsh%20Pembroke%20Corgi.jpg","https://nn.wikipedia.org/wiki/Welsh_corgi_pembroke","Wales","Dog breed facts","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0"
"http://www.wikidata.org/entity/Q39047","Welsh springer spaniel","http://commons.wikimedia.org/wiki/Special:FilePath/Welsh%20Springer%20Spaniel%201.jpg","https://no.wikipedia.org/wiki/Welsh_springer_spaniel","Wales","Udo Tjalsma","CC0","https://creativecommons.org/publicdomain/zero/1.0/deed.en"
"http://www.wikidata.org/entity/Q17510","West highland white terrier","http://commons.wikimedia.org/wiki/Special:FilePath/West%20Highland%20White%20Terrier%20Krakow.jpg","https://nn.wikipedia.org/wiki/West_highland_white_terrier","Skottland","Christopher Walker from Krakow, Poland","CC BY 2.0","https://creativecommons.org/licenses/by/2.0"
"http://www.wikidata.org/entity/Q20860","Wetterhoun","http://commons.wikimedia.org/wiki/Special:FilePath/Fryzyjski%20pies%20wodny%20u68.jpg","https://no.wikipedia.org/wiki/Wetterhoun","Nederland","Pleple2000","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0/"
"http://www.wikidata.org/entity/Q39122","Whippet","http://commons.wikimedia.org/wiki/Special:FilePath/Whippet%20stacked.jpg","https://nn.wikipedia.org/wiki/Whippet","England","Sagaciousphil","CC BY-SA 3.0","https://creativecommons.org/licenses/by-sa/3.0"
"http://www.wikidata.org/entity/Q39330","Yorkshireterrier","http://commons.wikimedia.org/wiki/Special:FilePath/Imageyorkie.png","https://no.wikipedia.org/wiki/Yorkshire_terrier","England","Gandalfelrojo2","CC BY-SA 4.0","https://creativecommons.org/licenses/by-sa/4.0"
"http://www.wikidata.org/entity/Q38416","Østsibirsk laika","http://commons.wikimedia.org/wiki/Special:FilePath/East%20Siberian%20Laika%2003.jpg","https://no.wikipedia.org/wiki/%C3%98stsibirsk_laika","Russland","PrzemekL","Public domain",""
