item,itemLabel,image,article,opphavsland,opphavslandLabel
"http://www.wikidata.org/entity/Q720230","rojak","http://commons.wikimedia.org/wiki/Special:FilePath/Mamak%20rojak.jpg","https://en.wikipedia.org/wiki/Rojak","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q3441149","Romazava","http://commons.wikimedia.org/wiki/Special:FilePath/Vary%20%28riz%29%20avec%20sardine%20frit%20et%20romazava%20agnamorongo.jpg","https://en.wikipedia.org/wiki/Romazava","http://www.wikidata.org/entity/Q1019","Madagaskar"
"http://www.wikidata.org/entity/Q605444","romeritos","http://commons.wikimedia.org/wiki/Special:FilePath/Romeritos.jpg","https://en.wikipedia.org/wiki/Romeritos","",""
"http://www.wikidata.org/entity/Q96402831","roti bolen","http://commons.wikimedia.org/wiki/Special:FilePath/Durian%20Keju%20Bollen%20Opened.JPG","https://en.wikipedia.org/wiki/Roti_bolen","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q7370536","Roti buaya","http://commons.wikimedia.org/wiki/Special:FilePath/Roti%20Buaya.JPG","https://en.wikipedia.org/wiki/Roti_buaya","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q19747511","roti gambang","http://commons.wikimedia.org/wiki/Special:FilePath/Roti%20gambang.JPG","https://en.wikipedia.org/wiki/Roti_gambang","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q7370537","Roti john","http://commons.wikimedia.org/wiki/Special:FilePath/Roti%20John%20-%20served.jpg","https://en.wikipedia.org/wiki/Roti_john","http://www.wikidata.org/entity/Q334","Singapore"
"http://www.wikidata.org/entity/Q16307825","Roti sai mai","http://commons.wikimedia.org/wiki/Special:FilePath/Roti%20sai%20mai%202.jpg","https://en.wikipedia.org/wiki/Roti_sai_mai","http://www.wikidata.org/entity/Q869","Thailand"
"http://www.wikidata.org/entity/Q2899201","rousong","http://commons.wikimedia.org/wiki/Special:FilePath/Fragrance%20Pork%20Floss.jpg","https://en.wikipedia.org/wiki/Meat_floss","http://www.wikidata.org/entity/Q17","Japan"
"http://www.wikidata.org/entity/Q356346","Rumford-suppen","http://commons.wikimedia.org/wiki/Special:FilePath/Rumfordsuppe.jpg","https://no.wikipedia.org/wiki/Rumford-suppen","http://www.wikidata.org/entity/Q980","Bayern"
"http://www.wikidata.org/entity/Q35586024","rummaneyye","http://commons.wikimedia.org/wiki/Special:FilePath/Iamboninus%20Liber%20de%20ferculis%20BNF%20latin%209328%20f%20159r%20Romania.jpg","https://en.wikipedia.org/wiki/Rummaniyeh","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q2142880","rump steak","http://commons.wikimedia.org/wiki/Special:FilePath/Rump%20steak.jpg","https://en.wikipedia.org/wiki/Rump_steak","",""
"http://www.wikidata.org/entity/Q14943090","Run down","http://commons.wikimedia.org/wiki/Special:FilePath/Run%20down%20%28stew%29.jpg","https://en.wikipedia.org/wiki/Run_down","http://www.wikidata.org/entity/Q766","Jamaica"
"http://www.wikidata.org/entity/Q281278","Russisk salat","http://commons.wikimedia.org/wiki/Special:FilePath/2023%20Sa%C5%82atka%20jarzynowa%20%281%29.jpg","https://nn.wikipedia.org/wiki/Russisk_salat","http://www.wikidata.org/entity/Q159","Russland"
"http://www.wikidata.org/entity/Q1506811","Rød pølse","http://commons.wikimedia.org/wiki/Special:FilePath/Red%20Polse.jpg","https://no.wikipedia.org/wiki/R%C3%B8d_p%C3%B8lse","",""
"http://www.wikidata.org/entity/Q2339814","S'more","http://commons.wikimedia.org/wiki/Special:FilePath/HersheySmore.jpg","https://no.wikipedia.org/wiki/S%E2%80%99more","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q10659978","Safranpannekake","http://commons.wikimedia.org/wiki/Special:FilePath/Saffron%20pancake%20with%20dewberry.jpg","https://no.wikipedia.org/wiki/Safranpannekake","http://www.wikidata.org/entity/Q34","Sverige"
"http://www.wikidata.org/entity/Q1244010","saganaki","http://commons.wikimedia.org/wiki/Special:FilePath/Saganaki.jpg","https://en.wikipedia.org/wiki/Saganaki","http://www.wikidata.org/entity/Q41","Hellas"
"http://www.wikidata.org/entity/Q209486","Salade niçoise","http://commons.wikimedia.org/wiki/Special:FilePath/Salade%20ni%C3%A7oise%20%287545098258%29.jpg","https://no.wikipedia.org/wiki/Salade_ni%C3%A7oise","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q200527","Salisbury steak","http://commons.wikimedia.org/wiki/Special:FilePath/Pleskavitsa.JPG","https://en.wikipedia.org/wiki/Salisbury_steak","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q120395550","Salt and pepper chips","http://commons.wikimedia.org/wiki/Special:FilePath/Chicken%20burger%20with%20salt%20and%20pepper%20chips.jpg","https://en.wikipedia.org/wiki/Salt_and_pepper_chips","",""
"http://www.wikidata.org/entity/Q2216156","salt potatoes","http://commons.wikimedia.org/wiki/Special:FilePath/Salt%20Potatoes.jpg","https://en.wikipedia.org/wiki/Salt_potatoes","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q980388","salteña","http://commons.wikimedia.org/wiki/Special:FilePath/Salte%C3%B1as%20de%20Bolivia.jpg","https://en.wikipedia.org/wiki/Salte%C3%B1a","http://www.wikidata.org/entity/Q750","Bolivia"
"http://www.wikidata.org/entity/Q60748979","Salukara","http://commons.wikimedia.org/wiki/Special:FilePath/Salukara.jpg","https://en.wikipedia.org/wiki/Salukara","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q55632427","sambal shrimp","http://commons.wikimedia.org/wiki/Special:FilePath/Udang%20balado%20masakan%20Padang.jpg","https://en.wikipedia.org/wiki/Udang_balado","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q491517","samosa","http://commons.wikimedia.org/wiki/Special:FilePath/Samosachutney.jpg","https://nn.wikipedia.org/wiki/Samosa","http://www.wikidata.org/entity/Q7204","Midtøsten"
"http://www.wikidata.org/entity/Q3948384","sangrecita","http://commons.wikimedia.org/wiki/Special:FilePath/Sangrecita%20con%20yuca.jpg","https://en.wikipedia.org/wiki/Sangrecita","http://www.wikidata.org/entity/Q419","Peru"
"http://www.wikidata.org/entity/Q4205456","Sangsang","http://commons.wikimedia.org/wiki/Special:FilePath/Saksang%202.JPG","https://en.wikipedia.org/wiki/Saksang","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q31173018","Sapo tahu","http://commons.wikimedia.org/wiki/Special:FilePath/IndonesianFood%20SapoTauhu.JPG","https://en.wikipedia.org/wiki/Sapo_tahu","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q1117173","sarde in saor","http://commons.wikimedia.org/wiki/Special:FilePath/Sarde%20in%20sa%C3%B2r.jpg","https://en.wikipedia.org/wiki/Sarde_in_saor","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q3950519","Sardenaira","http://commons.wikimedia.org/wiki/Special:FilePath/20160808%20154330%2C%20sardenaira.jpg","https://en.wikipedia.org/wiki/Sardenaira","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q13434162","sarma","http://commons.wikimedia.org/wiki/Special:FilePath/Vi%C5%9Fneli%20Yaprak%20Sarma.jpg","https://en.wikipedia.org/wiki/Stuffed_leaves","http://www.wikidata.org/entity/Q41","Hellas"
"http://www.wikidata.org/entity/Q11078597","sarmale","http://commons.wikimedia.org/wiki/Special:FilePath/Sarmale%20%2B%20polenta%2C%20Miori%C8%9Ba%20Timi%C8%99oara%20%282023%29%20-%20img%2001.jpg","https://en.wikipedia.org/wiki/Sarmale","http://www.wikidata.org/entity/Q218","Romania"
"http://www.wikidata.org/entity/Q119541430","Satay Tuna","http://commons.wikimedia.org/wiki/Special:FilePath/Sate%20Tuna.jpg","https://en.wikipedia.org/wiki/Sate_tuna","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q2425845","sate kambing","http://commons.wikimedia.org/wiki/Special:FilePath/Sate%20kambing%20dan%20nasi.jpg","https://en.wikipedia.org/wiki/Sate_kambing","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q19646375","sate lilit","http://commons.wikimedia.org/wiki/Special:FilePath/Sate%20Lilit.jpg","https://en.wikipedia.org/wiki/Sate_lilit","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q28219522","satti","http://commons.wikimedia.org/wiki/Special:FilePath/SattiTamu.jpg","https://en.wikipedia.org/wiki/Satti_(food)","",""
"http://www.wikidata.org/entity/Q574483","Saumagen","http://commons.wikimedia.org/wiki/Special:FilePath/Saumagen%20mit%20Sauerkraut.JPG","https://en.wikipedia.org/wiki/Saumagen","http://www.wikidata.org/entity/Q183","Tyskland"
"http://www.wikidata.org/entity/Q2457455","sayur asem","http://commons.wikimedia.org/wiki/Special:FilePath/Sayur%20asem%20vegetable%20soup.jpg","https://en.wikipedia.org/wiki/Sayur_asem","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q929487","Schlachteplatte","http://commons.wikimedia.org/wiki/Special:FilePath/Schlachteplatte-cropped.jpg","https://en.wikipedia.org/wiki/Schlachteplatte","",""
"http://www.wikidata.org/entity/Q131737431","Scraps","http://commons.wikimedia.org/wiki/Special:FilePath/Foto%20van%20een%20Julientje%20%28cropped%29.png","https://en.wikipedia.org/wiki/Scraps_(batter)","",""
"http://www.wikidata.org/entity/Q18356332","Seafood pizza","http://commons.wikimedia.org/wiki/Special:FilePath/Pizza%20del%20mare.jpg","https://en.wikipedia.org/wiki/Seafood_pizza","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q19732533","Seblak","http://commons.wikimedia.org/wiki/Special:FilePath/Seblak%20jeletot.jpg","https://en.wikipedia.org/wiki/Seblak","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q3477693","Seffa","http://commons.wikimedia.org/wiki/Special:FilePath/Seffa.jpg","https://en.wikipedia.org/wiki/Seffa","",""
"http://www.wikidata.org/entity/Q28163759","Sekba","http://commons.wikimedia.org/wiki/Special:FilePath/Sekba%203.jpg","https://en.wikipedia.org/wiki/Sekba","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q4823701","şekerpare","http://commons.wikimedia.org/wiki/Special:FilePath/Wasserweltfest%202012%20-%20T%C3%BCrkische%20Mehlspeise.jpg","https://en.wikipedia.org/wiki/%C5%9Eekerpare","http://www.wikidata.org/entity/Q12560","Det osmanske rike"
"http://www.wikidata.org/entity/Q15976317","Selat Solo","http://commons.wikimedia.org/wiki/Special:FilePath/Selat%20Segar%20Solo.jpg","https://en.wikipedia.org/wiki/Selat_solo","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q5162437","Serabi","http://commons.wikimedia.org/wiki/Special:FilePath/Serabi-01.jpg","https://en.wikipedia.org/wiki/Serabi","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q2096886","Serundeng","http://commons.wikimedia.org/wiki/Special:FilePath/Serundeng%20Daging.jpg","https://en.wikipedia.org/wiki/Serundeng","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q2274269","serviettenknödel","http://commons.wikimedia.org/wiki/Special:FilePath/Serviettenkloss.jpg","https://en.wikipedia.org/wiki/Serviettenkn%C3%B6del","http://www.wikidata.org/entity/Q40","Østerrike"
"http://www.wikidata.org/entity/Q10567133","Sesame oil chicken","http://commons.wikimedia.org/wiki/Special:FilePath/%E9%BA%BB%E6%B2%B9%E9%9B%9E.jpg","https://en.wikipedia.org/wiki/Sesame_oil_chicken","",""
"http://www.wikidata.org/entity/Q7461448","Shahan ful","http://commons.wikimedia.org/wiki/Special:FilePath/ShahanFul.jpg","https://en.wikipedia.org/wiki/Shahan_ful","",""
"http://www.wikidata.org/entity/Q7489821","Shark chutney","http://commons.wikimedia.org/wiki/Special:FilePath/SeychellesSharkChutney.JPG","https://en.wikipedia.org/wiki/Shark_chutney","http://www.wikidata.org/entity/Q1042","Seychellene"
"http://www.wikidata.org/entity/Q85800897","Shirin polo","http://commons.wikimedia.org/wiki/Special:FilePath/Shirin%20polo.jpg","https://en.wikipedia.org/wiki/Shirin_polo","http://www.wikidata.org/entity/Q794","Iran"
"http://www.wikidata.org/entity/Q623247","Shkedei marak","http://commons.wikimedia.org/wiki/Special:FilePath/Shkedeymarak.jpg","https://en.wikipedia.org/wiki/Shkedei_marak","http://www.wikidata.org/entity/Q801","Israel"
"http://www.wikidata.org/entity/Q15801159","Shkmeruli","http://commons.wikimedia.org/wiki/Special:FilePath/%E6%A0%BC%E9%B2%81%E5%90%89%E4%BA%9A%E8%92%9C%E9%85%B1%E9%B8%A1%E8%82%89.jpg","https://en.wikipedia.org/wiki/Shkmeruli","http://www.wikidata.org/entity/Q230","Georgia"
"http://www.wikidata.org/entity/Q20987994","sholezard","http://commons.wikimedia.org/wiki/Special:FilePath/Shole-zrad-2014.JPG","https://en.wikipedia.org/wiki/Sholezard","http://www.wikidata.org/entity/Q794","Iran"
"http://www.wikidata.org/entity/Q11269155","Shoyumame","http://commons.wikimedia.org/wiki/Special:FilePath/Syouyumame%201.jpg","https://en.wikipedia.org/wiki/Shoyumame","http://www.wikidata.org/entity/Q17","Japan"
"http://www.wikidata.org/entity/Q7504007","Shrimp Creole","http://commons.wikimedia.org/wiki/Special:FilePath/Shrimp%20creole.jpg","https://en.wikipedia.org/wiki/Shrimp_creole","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q9696648","shrimp curry","http://commons.wikimedia.org/wiki/Special:FilePath/Shrimp%20curry%20on%20plate.jpg","https://en.wikipedia.org/wiki/Shrimp_curry","",""
"http://www.wikidata.org/entity/Q847652","shuizhu","http://commons.wikimedia.org/wiki/Special:FilePath/Shuizhufish2.JPG","https://en.wikipedia.org/wiki/Shuizhu","http://www.wikidata.org/entity/Q148","Kina"
"http://www.wikidata.org/entity/Q85801047","Shwe htamin","http://commons.wikimedia.org/wiki/Special:FilePath/Shwe%20Htamin.jpg","https://en.wikipedia.org/wiki/Shwe_htamin","http://www.wikidata.org/entity/Q836","Myanmar"
"http://www.wikidata.org/entity/Q65040984","Silog","http://commons.wikimedia.org/wiki/Special:FilePath/Tapsilog%20in%20saudi%20arabia.jpg","https://en.wikipedia.org/wiki/Silog","http://www.wikidata.org/entity/Q928","Filippinene"
"http://www.wikidata.org/entity/Q7525342","Siomay","http://commons.wikimedia.org/wiki/Special:FilePath/Siomay%20Bandung.jpg","https://en.wikipedia.org/wiki/Siomay","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q124434638","Siryak-tyamuri","http://commons.wikimedia.org/wiki/Special:FilePath/Cafe%20Lily%2004.jpg","https://en.wikipedia.org/wiki/Siryak-tyamuri","",""
"http://www.wikidata.org/entity/Q30186","sjokoladekake","http://commons.wikimedia.org/wiki/Special:FilePath/Chocolate%20fudge%20cake.jpg","https://nn.wikipedia.org/wiki/Sjokoladekake","",""
"http://www.wikidata.org/entity/Q25038426","Sjokoladepizza","http://commons.wikimedia.org/wiki/Special:FilePath/Dr.%20Oetker%20Chocolate%20pizza%20%28Ristorante%20-%202017%20assortment%29%2001.jpg","https://no.wikipedia.org/wiki/Sjokoladepizza","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q10669467","sjömansbiff","http://commons.wikimedia.org/wiki/Special:FilePath/Swedish%20sjomansbiff.jpeg","https://no.wikipedia.org/wiki/Sj%C3%B6mansbiff","",""
"http://www.wikidata.org/entity/Q12491347","Skin Crackers","http://commons.wikimedia.org/wiki/Special:FilePath/Kerupuk%20kulit.JPG","https://en.wikipedia.org/wiki/Krupuk_kulit","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q1753265","skordalia","http://commons.wikimedia.org/wiki/Special:FilePath/Skordalia.jpg","https://en.wikipedia.org/wiki/Skordalia","http://www.wikidata.org/entity/Q41","Hellas"
"http://www.wikidata.org/entity/Q12758929","Slavski kolač","http://commons.wikimedia.org/wiki/Special:FilePath/Slavski%20kolac%20na%20tanjiru.jpg","https://en.wikipedia.org/wiki/Slavski_kola%C4%8D","",""
"http://www.wikidata.org/entity/Q707788","Small sausage in large sausage","http://commons.wikimedia.org/wiki/Special:FilePath/Small%20sausage%20in%20large%20sausage%202004-09-05.jpg","https://en.wikipedia.org/wiki/Small_sausage_in_large_sausage","http://www.wikidata.org/entity/Q865","Taiwan"
"http://www.wikidata.org/entity/Q3594113","snail caviar","http://commons.wikimedia.org/wiki/Special:FilePath/Oeufs01.jpg","https://en.wikipedia.org/wiki/Snail_caviar","",""
"http://www.wikidata.org/entity/Q113114616","Snail pepper soup","http://commons.wikimedia.org/wiki/Special:FilePath/Fried%20Snail%20Stew.jpg","https://en.wikipedia.org/wiki/Snail_pepper_soup","",""
"http://www.wikidata.org/entity/Q7548366","Snow White salad","http://commons.wikimedia.org/wiki/Special:FilePath/Snezhanka.jpg","https://en.wikipedia.org/wiki/Snow_White_salad","http://www.wikidata.org/entity/Q219","Bulgaria"
"http://www.wikidata.org/entity/Q61366482","Soft Khichuri","http://commons.wikimedia.org/wiki/Special:FilePath/%EA%A0%81%EA%A0%8D%EA%A0%94%EA%A0%A3%EA%A0%9E%EA%A0%A4%20%E0%A7%A7%E0%A7%A7.jpg","https://en.wikipedia.org/wiki/Soft_Khichuri","http://www.wikidata.org/entity/Q902","Bangladesh"
"http://www.wikidata.org/entity/Q138479165","soft-shelled taco","http://commons.wikimedia.org/wiki/Special:FilePath/Native%20Tongues%20%2828947441290%29.jpg","https://en.wikipedia.org/wiki/Soft_taco","",""
"http://www.wikidata.org/entity/Q1051852","Sōki","http://commons.wikimedia.org/wiki/Special:FilePath/Okinawa%20soba%201.jpg","https://en.wikipedia.org/wiki/Soki","",""
"http://www.wikidata.org/entity/Q20427541","Sop saudara","http://commons.wikimedia.org/wiki/Special:FilePath/Sop%20Saudara%201.JPG","https://en.wikipedia.org/wiki/Sop_saudara","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q17485383","Soparnik","http://commons.wikimedia.org/wiki/Special:FilePath/Soparnik.jpg","https://en.wikipedia.org/wiki/Soparnik","http://www.wikidata.org/entity/Q224","Kroatia"
"http://www.wikidata.org/entity/Q2635144","sorrel soup","http://commons.wikimedia.org/wiki/Special:FilePath/Borscz%20zelenyj%20ukr.jpg","https://en.wikipedia.org/wiki/Sorrel_soup","http://www.wikidata.org/entity/Q27468","Øst-Europa"
"http://www.wikidata.org/entity/Q924689","soto ayam","http://commons.wikimedia.org/wiki/Special:FilePath/Soto%20ayam.JPG","https://en.wikipedia.org/wiki/Soto_ayam","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q12709581","Soto Padang","http://commons.wikimedia.org/wiki/Special:FilePath/SotoPadang.JPG","https://en.wikipedia.org/wiki/Soto_padang","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q1236601","Spaghetti alle vongole","http://commons.wikimedia.org/wiki/Special:FilePath/Spaghetti%20vongole%202.jpg","https://no.wikipedia.org/wiki/Spaghetti_alle_vongole","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q7572829","spaghetti with meatballs","http://commons.wikimedia.org/wiki/Special:FilePath/Spaghetti%20and%20meatballs%201.jpg","https://en.wikipedia.org/wiki/Spaghetti_and_meatballs","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q5971200","Spam musubi","http://commons.wikimedia.org/wiki/Special:FilePath/Spam%20musubi%20dllu.jpg","https://en.wikipedia.org/wiki/Spam_musubi","http://www.wikidata.org/entity/Q782","Hawaii"
"http://www.wikidata.org/entity/Q7573059","Spanakorizo","http://commons.wikimedia.org/wiki/Special:FilePath/Spanakorizo.jpg","https://en.wikipedia.org/wiki/Spanakorizo","http://www.wikidata.org/entity/Q41","Hellas"
"http://www.wikidata.org/entity/Q1967823","spareribs","http://commons.wikimedia.org/wiki/Special:FilePath/Spareribs%20bbq.jpg","https://en.wikipedia.org/wiki/Spare_ribs","",""
"http://www.wikidata.org/entity/Q16847884","spicy porridge","http://commons.wikimedia.org/wiki/Special:FilePath/Bubur%20100618-4100%20sbs.jpg","https://en.wikipedia.org/wiki/Bubur_pedas","http://www.wikidata.org/entity/Q252","Indonesia"
"http://www.wikidata.org/entity/Q12219244","spinach soup","http://commons.wikimedia.org/wiki/Special:FilePath/Cream%20of%20spinach%20soup.jpg","https://en.wikipedia.org/wiki/Spinach_soup","",""
"http://www.wikidata.org/entity/Q879133","Spundekäs","http://commons.wikimedia.org/wiki/Special:FilePath/Spundekaes-Bachus-1.jpg","https://en.wikipedia.org/wiki/Spundek%C3%A4s","http://www.wikidata.org/entity/Q183","Tyskland"
"http://www.wikidata.org/entity/Q20065","spätzle","http://commons.wikimedia.org/wiki/Special:FilePath/Sp%C3%A4tzle.jpg","https://en.wikipedia.org/wiki/Sp%C3%A4tzle","http://www.wikidata.org/entity/Q142","Frankrike"
"http://www.wikidata.org/entity/Q30682135","Stew peas","http://commons.wikimedia.org/wiki/Special:FilePath/Jamaican%20stew%20peas.jpg","https://en.wikipedia.org/wiki/Stew_peas","",""
"http://www.wikidata.org/entity/Q3075310","stock","http://commons.wikimedia.org/wiki/Special:FilePath/13-08-31-wien-redaktionstreffen-EuT-by-Bi-frie-166.jpg","https://en.wikipedia.org/wiki/Stock_(food)","",""
"http://www.wikidata.org/entity/Q305329","stoemp","http://commons.wikimedia.org/wiki/Special:FilePath/Cod%20and%20stoemp.jpg","https://en.wikipedia.org/wiki/Stoemp","http://www.wikidata.org/entity/Q31","Belgia"
"http://www.wikidata.org/entity/Q15042119","Stracciatella","http://commons.wikimedia.org/wiki/Special:FilePath/Straciatella%20-%20bowl.JPG","https://en.wikipedia.org/wiki/Stracciatella_(soup)","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q14916156","strapačky","http://commons.wikimedia.org/wiki/Special:FilePath/Strapa%C4%8Dky.JPG","https://en.wikipedia.org/wiki/Strapa%C4%8Dky","http://www.wikidata.org/entity/Q214","Slovakia"
"http://www.wikidata.org/entity/Q12884882","Strapatsada","http://commons.wikimedia.org/wiki/Special:FilePath/Strapatsada.jpg","https://en.wikipedia.org/wiki/Strapatsada","http://www.wikidata.org/entity/Q41","Hellas"
"http://www.wikidata.org/entity/Q3848253","stroganina","http://commons.wikimedia.org/wiki/Special:FilePath/Dish%20Stroganina%20.jpg","https://no.wikipedia.org/wiki/Stroganina","http://www.wikidata.org/entity/Q159","Russland"
"http://www.wikidata.org/entity/Q87840119","Stuffat tal-fenek","http://commons.wikimedia.org/wiki/Special:FilePath/The%20national%20dish%20of%20Malta%20%E2%80%93%20Stuffat%20tal-Fenek%20%28rabbit%20stew%29.jpg","https://en.wikipedia.org/wiki/Stuffat_tal-Fenek","http://www.wikidata.org/entity/Q233","Malta"
"http://www.wikidata.org/entity/Q12203234","stuffed dates","http://commons.wikimedia.org/wiki/Special:FilePath/Stuffed%20dates.jpg","https://en.wikipedia.org/wiki/Stuffed_dates","",""
"http://www.wikidata.org/entity/Q16951552","Stuffed mallow","http://commons.wikimedia.org/wiki/Special:FilePath/Dolmadakia%20%CE%BC%CE%BF%CE%BB%CF%8C%CF%87%CE%B1%20malva%20sylvestris.jpg","https://en.wikipedia.org/wiki/Stuffed_mallow","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q29887669","stuffed mushrooms","http://commons.wikimedia.org/wiki/Special:FilePath/Stuffed%20portabella%20mushrooms%2C%20June%202009.jpg","https://en.wikipedia.org/wiki/Stuffed_mushrooms","",""
"http://www.wikidata.org/entity/Q7554467","stuffed onions","http://commons.wikimedia.org/wiki/Special:FilePath/Sogan-dolma.jpg","https://en.wikipedia.org/wiki/Sogan-dolma","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q702104","stuffed peppers","http://commons.wikimedia.org/wiki/Special:FilePath/Schiattapignata.JPG","https://en.wikipedia.org/wiki/Stuffed_peppers","http://www.wikidata.org/entity/Q38","Italia"
"http://www.wikidata.org/entity/Q6778637","stuffed tomatoes","http://commons.wikimedia.org/wiki/Special:FilePath/Tomates%20farcies%20maison%20de%20Mina%20Biennier.jpg","https://en.wikipedia.org/wiki/Stuffed_tomatoes","",""
"http://www.wikidata.org/entity/Q124317521","Stuffed Turnips","http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D8%B4%D9%8A%20%D9%84%D9%81%D8%AA.jpg","https://en.wikipedia.org/wiki/Stuffed_turnips","http://www.wikidata.org/entity/Q23792","Palestina"
"http://www.wikidata.org/entity/Q1432724","Sucuk","http://commons.wikimedia.org/wiki/Special:FilePath/Sucuk-1.jpg","https://no.wikipedia.org/wiki/Sucuk","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q1145039","sujebi","http://commons.wikimedia.org/wiki/Special:FilePath/Korean.cuisine-Sujebi-01.jpg","https://en.wikipedia.org/wiki/Sujebi","http://www.wikidata.org/entity/Q18097","Korea"
"http://www.wikidata.org/entity/Q12070251","Sukuma wiki","http://commons.wikimedia.org/wiki/Special:FilePath/Ugali%20%26%20Sukuma%20Wiki.jpg","https://en.wikipedia.org/wiki/Sukuma_wiki","",""
"http://www.wikidata.org/entity/Q16963428","sulu köfte","http://commons.wikimedia.org/wiki/Special:FilePath/Sulu%20kofte%20in%20Ankara.jpg","https://en.wikipedia.org/wiki/Sulu_k%C3%B6fte","http://www.wikidata.org/entity/Q43","Tyrkia"
"http://www.wikidata.org/entity/Q104844158","sushi burrito","http://commons.wikimedia.org/wiki/Special:FilePath/Sushirrito.%20Burrito%20sized%20sushi%20rolls.%20Supersize%20me%20ethnic%20style%20-%205465986273.jpg","https://en.wikipedia.org/wiki/Sushi_burrito","http://www.wikidata.org/entity/Q30","USA"
"http://www.wikidata.org/entity/Q7648934","sushi pizza","http://commons.wikimedia.org/wiki/Special:FilePath/Sushi%20pizza%20%281%29.jpg","https://en.wikipedia.org/wiki/Sushi_pizza","http://www.wikidata.org/entity/Q16","Canada"
"http://www.wikidata.org/entity/Q7650627","suya","http://commons.wikimedia.org/wiki/Special:FilePath/SuyavarietiesTX.JPG","https://en.wikipedia.org/wiki/Suya","http://www.wikidata.org/entity/Q1033","Nigeria"
"http://www.wikidata.org/entity/Q913411","svele","http://commons.wikimedia.org/wiki/Special:FilePath/Svele%20Aug%202014.jpg","https://nn.wikipedia.org/wiki/Svele","",""
"http://www.wikidata.org/entity/Q3380255","svensk pølseret","http://commons.wikimedia.org/wiki/Special:FilePath/Svensk%20p%C3%B8lseret.jpg","https://nn.wikipedia.org/wiki/Svensk_p%C3%B8lserett","http://www.wikidata.org/entity/Q35","Danmark"
"http://www.wikidata.org/entity/Q1757401","Svið","http://commons.wikimedia.org/wiki/Special:FilePath/Svi%C3%B0.jpg","https://en.wikipedia.org/wiki/Svi%C3%B0","",""
"http://www.wikidata.org/entity/Q2255787","svinehode","http://commons.wikimedia.org/wiki/Special:FilePath/Schwein-Kopf.png","https://en.wikipedia.org/wiki/Pig_head","",""
